company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time
InsightlySoft,web_form,2025-07-07 14:01:37,1,2,2,Enterprise,466.35,6,1,AM_2,"Collaboration,Integration",48.57876893,30.3542657,Feature Request,Security,1,0,0,1,70.4
GlobalFinance Corp,chat,2025-06-23 20:01:37,1,3,2,Basic,968.24,44,1,AM_6,"Integration,Security",50.49466738,38.19292355,Feature Request,Billing,0,0,0,0,59.7
GlobalFinance Corp,web_form,2025-06-30 20:01:37,1,0,2,Basic,595.16,12,1,AM_6,"Collaboration,Analytics,Integration",47.25788958,39.54734541,Other,Analytics,0,0,0,0,45
GlobalFinance Corp,web_form,2025-07-02 22:01:37,0,5,4,Pro,8958.32,16,3,AM_19,"Analytics,Collaboration,Billing",31.81987074,36.2451881,Bug,Billing,1,0,0,1,57.1
GlobalFinance Corp,web_form,2025-06-24 23:01:37,1,3,3,Basic,6850.91,45,0,AM_5,"Collaboration,Billing",54.14562584,38.86023025,Feature Request,Security,0,0,0,0,57.9
GlobalFinance Corp,web_form,2025-07-12 12:01:37,1,3,7,Basic,6234.39,17,0,AM_5,"Analytics,Billing,Security",36.11204829,41.54928421,Feature Request,Billing,0,0,0,0,29
InsightlySoft,web_form,2025-06-25 16:01:37,1,1,4,Basic,9669.66,8,0,AM_9,Integration,58.45108793,37.94434555,Other,Billing,0,0,0,1,70.4
InsightlySoft,web_form,2025-06-20 15:01:37,1,1,6,Enterprise,2844.85,33,4,AM_19,"Integration,Security",57.92270116,35.85045189,Other,Billing,0,0,0,1,79.5
InsightlySoft,chat,2025-06-27 6:01:37,0,0,6,Enterprise,6752.76,44,0,AM_11,"Security,Integration,Analytics",51.91980666,34.99517812,Other,Integration,0,1,0,1,65.1
GlobalFinance Corp,web_form,2025-06-19 4:01:37,3,4,5,Basic,1035.33,57,3,AM_3,"Integration,Security",43.92992531,44.18800582,Performance,Collaboration,0,0,0,0,41.1
GlobalFinance Corp,email,2025-06-18 10:01:37,1,3,4,Enterprise,1457.22,52,1,AM_4,Security,49.43450459,38.90281249,How-To,Analytics,1,0,0,1,67.7
GlobalFinance Corp,chat,2025-06-15 11:01:37,1,2,1,Enterprise,1887.51,39,1,AM_15,Collaboration,41.8587778,45.03139862,Other,Billing,0,0,0,1,55.6
InsightlySoft,email,2025-06-27 17:01:37,2,2,6,Basic,280.97,53,0,AM_12,"Billing,Analytics",54.31260295,36.92737944,Bug,Integration,2,1,0,1,74.7
GlobalFinance Corp,web_form,2025-07-02 2:01:37,1,4,4,Basic,5223.65,12,0,AM_0,"Integration,Analytics,Billing",62.12781771,41.17806459,Performance,Billing,0,0,0,1,63.6
GlobalFinance Corp,email,2025-06-21 11:01:37,1,4,7,Enterprise,380.69,26,0,AM_0,"Billing,Analytics",60.97801594,40.41147427,How-To,Billing,0,0,1,1,72.6
GlobalFinance Corp,web_form,2025-07-05 12:01:37,0,0,7,Basic,4823.12,19,0,AM_15,"Collaboration,Integration",48.27060569,31.34880986,Performance,Collaboration,0,0,0,0,48.4
InsightlySoft,web_form,2025-06-22 13:01:37,0,0,1,Pro,7663.03,13,0,AM_4,Collaboration,62.1149389,16.54950106,Other,Integration,1,0,0,1,78.9
GlobalFinance Corp,chat,2025-07-08 4:01:37,2,6,3,Pro,2516.81,56,0,AM_16,"Collaboration,Integration",51.38372687,22.86596809,Feature Request,Collaboration,1,0,0,0,61.7
InsightlySoft,chat,2025-06-30 6:01:37,1,6,2,Basic,544.21,10,0,AM_6,"Billing,Security,Integration",24.7194975,42.70623927,Feature Request,Integration,1,0,0,0,20.4
GlobalFinance Corp,web_form,2025-07-08 3:01:37,0,3,3,Pro,1721.86,34,1,AM_3,"Analytics,Collaboration",61.00620263,40.45497431,Performance,Analytics,0,0,0,1,71.5
InsightlySoft,chat,2025-07-04 23:01:37,2,0,6,Pro,448.47,31,1,AM_1,"Integration,Collaboration",49.85086573,36.02607053,How-To,Analytics,0,0,0,0,57.2
InsightlySoft,email,2025-06-17 4:01:37,1,5,3,Basic,380.22,27,1,AM_1,Integration,52.66399734,37.97771327,How-To,Collaboration,1,0,0,0,50.8
InsightlySoft,chat,2025-06-27 21:01:37,1,5,6,Pro,4232.73,58,2,AM_3,Analytics,44.03396583,30.67847695,Bug,Analytics,0,0,1,1,56.7
GlobalFinance Corp,chat,2025-07-04 1:01:37,0,3,6,Basic,1497.86,3,2,AM_1,Analytics,61.40615418,30.19149078,Other,Billing,1,0,0,0,45
GlobalFinance Corp,email,2025-06-16 13:01:37,2,6,2,Enterprise,0.39,44,1,AM_0,Billing,40.61737308,33.72310447,Feature Request,Analytics,0,0,0,1,45.4
InsightlySoft,chat,2025-06-20 5:01:37,1,2,6,Basic,149.03,5,1,AM_16,"Security,Collaboration,Integration",60.49795727,42.4279515,How-To,Analytics,1,0,1,1,82.2
InsightlySoft,web_form,2025-06-19 21:01:37,1,4,5,Pro,5107.19,5,1,AM_7,Analytics,38.17041117,44.31687898,Bug,Analytics,0,0,0,0,40.3
GlobalFinance Corp,email,2025-06-21 12:01:37,2,3,7,Pro,2900.37,37,0,AM_17,"Collaboration,Billing",50.68116497,38.62043816,Performance,Billing,0,0,0,0,54.4
GlobalFinance Corp,web_form,2025-07-12 19:01:37,3,0,7,Pro,5583.6,7,0,AM_8,Collaboration,61.81456341,36.79060176,Bug,Integration,1,1,0,1,63.3
InsightlySoft,email,2025-07-05 21:01:37,1,4,7,Basic,959.26,40,1,AM_1,"Billing,Analytics,Security",62.86408897,35.56953951,Feature Request,Analytics,0,0,0,0,79.4
GlobalFinance Corp,web_form,2025-06-24 19:01:37,1,4,3,Basic,1132.04,56,1,AM_3,"Security,Billing,Collaboration",56.55273888,32.86184451,Other,Analytics,1,0,0,0,68.7
GlobalFinance Corp,web_form,2025-06-24 11:01:37,0,1,3,Pro,2878.16,59,1,AM_6,Security,59.17464666,20.17422468,Bug,Security,0,0,0,0,59.2
GlobalFinance Corp,chat,2025-06-20 23:01:37,2,2,6,Pro,3282.25,51,0,AM_10,Integration,57.25886196,42.96907393,Performance,Security,1,1,1,1,86.7
GlobalFinance Corp,web_form,2025-06-21 4:01:37,1,5,7,Pro,80.62,56,0,AM_7,Collaboration,43.84703981,41.55489724,Bug,Integration,0,0,0,0,43.1
InsightlySoft,chat,2025-06-30 12:01:37,1,6,2,Basic,7132.41,48,0,AM_2,Security,53.19596807,38.35855024,Performance,Analytics,0,0,0,1,60.7
GlobalFinance Corp,email,2025-06-22 22:01:37,1,3,1,Basic,4815.79,42,0,AM_16,"Integration,Analytics",50.85725035,40.96611121,Bug,Analytics,1,0,0,0,55.5
GlobalFinance Corp,web_form,2025-06-15 10:01:37,2,4,1,Pro,424.22,13,1,AM_3,"Collaboration,Security",58.9460726,50.10079478,Feature Request,Integration,0,0,0,0,49.7
InsightlySoft,web_form,2025-06-23 19:01:37,0,3,2,Basic,31.13,34,0,AM_15,"Integration,Billing,Security",59.6194447,31.90845917,How-To,Integration,1,0,0,0,69.7
InsightlySoft,email,2025-07-14 12:01:37,2,2,2,Pro,4398.15,36,0,AM_2,Integration,48.56948655,38.4928573,Other,Security,0,0,0,0,38.9
GlobalFinance Corp,email,2025-07-08 18:01:37,3,2,3,Pro,6995.4,34,1,AM_19,Integration,47.06463845,26.07153016,Performance,Billing,0,0,0,0,49.1
GlobalFinance Corp,web_form,2025-07-03 21:01:37,0,3,5,Pro,1166.29,53,0,AM_15,"Billing,Integration",58.51102781,49.9143879,Feature Request,Integration,0,0,0,0,66.1
GlobalFinance Corp,email,2025-06-20 9:01:37,1,0,6,Pro,1160.53,3,1,AM_0,Collaboration,46.18540555,36.63162455,Performance,Security,1,0,0,0,37.8
GlobalFinance Corp,chat,2025-06-16 4:01:37,0,2,2,Basic,2168.46,10,0,AM_12,"Analytics,Security",59.42965439,19.89908676,How-To,Collaboration,3,0,0,0,73
InsightlySoft,email,2025-07-05 2:01:37,1,4,7,Basic,3367.7,58,1,AM_16,"Collaboration,Analytics,Integration",49.43490179,33.02158584,Performance,Billing,1,0,0,0,54.6
InsightlySoft,email,2025-07-03 12:01:37,3,1,5,Basic,3129.56,43,3,AM_11,"Collaboration,Security,Billing",42.54951732,46.38114081,How-To,Security,0,1,0,1,61.1
InsightlySoft,web_form,2025-06-26 3:01:37,0,4,5,Pro,4190.64,35,1,AM_15,Collaboration,44.19233393,41.81073945,How-To,Integration,0,0,1,1,47.8
GlobalFinance Corp,chat,2025-07-05 12:01:37,1,4,7,Enterprise,363.06,37,2,AM_1,Security,19.67655623,49.23337229,Performance,Collaboration,0,0,0,1,35.9
GlobalFinance Corp,email,2025-07-12 14:01:37,2,3,7,Basic,2200.75,52,1,AM_9,Integration,47.38880843,35.12095032,Feature Request,Collaboration,0,0,0,0,41.9
GlobalFinance Corp,chat,2025-07-09 22:01:37,0,5,4,Pro,2117.66,6,1,AM_2,"Integration,Billing",54.39270959,42.63225213,Bug,Integration,0,0,0,0,42.9
GlobalFinance Corp,chat,2025-06-22 8:01:37,1,5,1,Pro,8978.43,21,2,AM_11,"Integration,Billing",73.52335063,38.99073639,Feature Request,Integration,0,1,0,1,99.5
InsightlySoft,chat,2025-06-21 5:01:37,0,3,7,Basic,7512.33,58,5,AM_5,"Billing,Integration,Security",41.82897273,38.79784074,Feature Request,Collaboration,0,0,0,1,66.4
InsightlySoft,web_form,2025-06-22 5:01:37,2,2,1,Basic,4162.75,45,1,AM_4,"Billing,Collaboration",44.58524731,28.18864773,Feature Request,Billing,0,0,0,0,36.4
GlobalFinance Corp,email,2025-07-13 23:01:37,0,4,1,Pro,6284.63,5,0,AM_0,Integration,41.3218267,11.47605118,Performance,Collaboration,0,0,0,0,49.8
InsightlySoft,web_form,2025-06-28 10:01:37,0,1,7,Basic,4106.8,3,2,AM_15,"Security,Billing,Collaboration",40.32970135,35.55242059,Bug,Integration,0,0,0,0,40.3
GlobalFinance Corp,email,2025-06-18 13:01:37,0,4,4,Pro,3824.07,20,1,AM_7,Analytics,53.81396249,19.23463536,Bug,Billing,1,0,1,1,63.2
GlobalFinance Corp,email,2025-06-19 0:01:37,0,3,5,Pro,728.93,30,0,AM_12,"Analytics,Security",44.09332597,40.79838377,How-To,Security,1,0,0,0,40.6
InsightlySoft,web_form,2025-06-27 7:01:37,0,3,6,Basic,2881.14,12,0,AM_13,"Billing,Collaboration",40.76859851,32.64167465,Bug,Analytics,0,1,0,1,52
GlobalFinance Corp,chat,2025-07-01 21:01:37,2,3,3,Basic,7433.04,35,0,AM_10,Security,52.03594593,29.3036805,Feature Request,Analytics,0,0,1,1,63.5
GlobalFinance Corp,chat,2025-07-07 0:01:37,0,4,2,Pro,4160.61,32,0,AM_11,Analytics,53.50973854,29.09067004,Performance,Analytics,0,0,0,0,48
InsightlySoft,email,2025-07-03 21:01:37,3,4,5,Pro,2784.5,19,1,AM_12,"Billing,Analytics,Integration",41.0103889,36.62269127,Bug,Security,0,0,1,1,53
GlobalFinance Corp,web_form,2025-06-22 18:01:37,0,4,1,Basic,895.93,15,2,AM_7,"Integration,Analytics",58.8973098,43.66079522,How-To,Security,0,0,1,1,74.2
GlobalFinance Corp,chat,2025-07-03 9:01:37,1,0,5,Pro,3405.59,10,1,AM_9,"Analytics,Collaboration",64.67640645,33.63454559,Bug,Collaboration,0,1,0,1,72.2
InsightlySoft,chat,2025-07-08 2:01:37,1,2,3,Pro,1278.81,57,0,AM_2,"Analytics,Billing,Collaboration",55.10619058,29.94569544,Performance,Security,0,0,0,0,53.3
GlobalFinance Corp,email,2025-07-05 10:01:37,0,4,7,Basic,202.38,26,3,AM_5,"Collaboration,Integration,Analytics",53.40923743,30.05559263,Feature Request,Security,0,0,0,0,50.1
InsightlySoft,email,2025-07-04 2:01:37,1,5,6,Basic,820.75,6,1,AM_18,"Analytics,Integration",25.11450557,48.96131965,Bug,Integration,0,0,1,1,38.6
GlobalFinance Corp,web_form,2025-07-07 6:01:37,1,8,2,Pro,1479.12,48,1,AM_17,"Collaboration,Security,Analytics",39.52063844,35.62613747,Performance,Security,0,0,0,0,41.7
InsightlySoft,email,2025-07-13 22:01:37,1,4,1,Basic,17112.04,47,0,AM_17,"Security,Integration",34.19059166,14.10627847,How-To,Integration,0,0,0,1,47.8
InsightlySoft,chat,2025-06-18 18:01:37,0,2,4,Enterprise,4282.81,26,0,AM_19,"Collaboration,Security",57.29930811,32.86004312,Feature Request,Collaboration,0,1,0,1,78.1
InsightlySoft,chat,2025-06-18 10:01:37,1,3,4,Pro,983.7,2,1,AM_17,"Billing,Integration,Security",57.79346027,24.52699785,How-To,Analytics,2,0,0,0,69.2
GlobalFinance Corp,chat,2025-06-15 8:01:37,2,4,1,Basic,4311.37,49,0,AM_15,"Billing,Security,Collaboration",52.43938855,31.06105701,Other,Billing,1,0,0,0,58.6
InsightlySoft,chat,2025-06-25 6:01:37,0,1,4,Basic,1327.82,48,3,AM_12,"Security,Billing,Analytics",45.48410251,26.58047804,How-To,Analytics,0,0,0,0,43
InsightlySoft,web_form,2025-06-18 19:01:37,1,2,4,Enterprise,2808.82,32,2,AM_10,"Analytics,Security",45.34831854,51.25486207,How-To,Collaboration,1,0,0,1,59.3
InsightlySoft,web_form,2025-07-06 0:01:37,0,5,1,Basic,4340.44,3,0,AM_17,"Billing,Analytics,Security",86.56630174,38.54898572,Bug,Billing,1,0,0,0,74.5
InsightlySoft,email,2025-06-23 9:01:37,1,4,2,Pro,4050.87,19,0,AM_15,"Security,Integration",55.99051526,44.53477261,Bug,Analytics,1,0,0,0,58.9
InsightlySoft,email,2025-07-12 8:01:37,0,5,7,Basic,452.58,36,1,AM_13,Analytics,47.06581278,51.13436888,How-To,Collaboration,1,0,1,1,53
GlobalFinance Corp,email,2025-07-10 21:01:37,1,3,5,Basic,5238.15,20,2,AM_6,"Collaboration,Security,Analytics",52.89810004,38.33487239,Performance,Collaboration,0,0,0,0,61
GlobalFinance Corp,web_form,2025-07-05 13:01:37,0,3,7,Basic,7689.43,30,2,AM_5,"Security,Analytics",35.19410551,56.41070263,Other,Integration,0,0,0,1,52.4
GlobalFinance Corp,chat,2025-07-05 2:01:37,0,3,7,Basic,797.45,37,0,AM_16,"Security,Billing",53.72445211,23.74799467,Bug,Security,0,0,0,0,48.6
GlobalFinance Corp,email,2025-06-29 14:01:37,2,5,1,Pro,1198.82,45,1,AM_14,"Collaboration,Integration",45.48794931,47.28080735,Feature Request,Integration,0,0,0,0,41
GlobalFinance Corp,chat,2025-06-19 3:01:37,0,5,5,Enterprise,8351.43,20,1,AM_9,"Billing,Security,Integration",53.05216898,37.57996311,Performance,Integration,0,0,1,1,60.7
GlobalFinance Corp,email,2025-06-21 8:01:37,2,6,7,Basic,12345.37,34,2,AM_16,"Security,Collaboration,Analytics",38.51847661,42.96897249,Bug,Analytics,0,0,1,1,45.8
GlobalFinance Corp,email,2025-06-29 4:01:37,1,4,1,Basic,1812.66,59,2,AM_1,Integration,66.22616945,34.85529035,Feature Request,Collaboration,0,0,0,0,79.8
InsightlySoft,email,2025-06-18 20:01:37,0,3,4,Basic,105.44,44,3,AM_16,"Integration,Analytics,Collaboration",39.15482819,41.23769821,Feature Request,Security,0,1,0,1,59.4
GlobalFinance Corp,email,2025-06-25 18:01:37,0,6,4,Basic,8104.32,17,0,AM_12,Analytics,44.57882804,39.39856493,How-To,Collaboration,2,0,0,1,66.3
InsightlySoft,email,2025-07-11 2:01:37,1,1,6,Basic,77.16,42,0,AM_17,Collaboration,36.98463898,35.2290683,Other,Billing,0,0,0,0,38.8
InsightlySoft,chat,2025-07-13 22:01:37,3,3,1,Enterprise,1202.37,23,2,AM_18,Collaboration,40.73676016,37.15023602,Bug,Analytics,0,0,0,1,55.1
GlobalFinance Corp,email,2025-07-14 4:01:37,0,1,2,Pro,281.91,41,2,AM_1,Billing,46.61835402,50.05942294,How-To,Integration,0,0,1,1,46.1
InsightlySoft,chat,2025-07-09 5:01:37,3,2,4,Pro,2150.75,9,0,AM_1,"Billing,Security,Integration",48.4950752,30.1704565,How-To,Security,0,0,0,0,38.9
InsightlySoft,web_form,2025-07-13 8:01:37,0,3,1,Basic,114.89,27,2,AM_17,Security,45.58644582,48.33380993,Other,Security,0,0,0,0,48.2
InsightlySoft,email,2025-07-06 2:01:37,1,1,1,Pro,766.26,17,0,AM_6,"Integration,Billing,Analytics",53.0855824,30.01535018,Performance,Security,0,0,0,0,59.1
InsightlySoft,chat,2025-07-06 11:01:37,1,5,1,Pro,1842.14,41,0,AM_9,"Security,Billing,Collaboration",71.53338672,41.33318259,How-To,Billing,0,0,1,1,90.8
GlobalFinance Corp,web_form,2025-06-20 2:01:37,0,2,6,Enterprise,231.19,46,1,AM_3,"Integration,Security,Analytics",46.05395319,35.56312785,Performance,Integration,0,1,0,1,64.4
GlobalFinance Corp,web_form,2025-06-20 11:01:37,0,3,6,Basic,1964.22,17,2,AM_3,"Analytics,Collaboration,Security",42.9921105,41.03191644,Other,Security,0,0,0,0,50.3
GlobalFinance Corp,web_form,2025-07-08 7:01:37,0,1,3,Enterprise,924.12,49,0,AM_0,"Integration,Analytics,Security",61.77225815,38.43134955,How-To,Collaboration,0,0,0,1,88
GlobalFinance Corp,chat,2025-06-20 4:01:37,0,3,6,Basic,931.47,2,0,AM_1,"Collaboration,Security",38.52365883,40.16955626,Bug,Security,0,0,0,0,51
GlobalFinance Corp,email,2025-07-11 12:01:37,1,2,6,Enterprise,8295.51,58,0,AM_9,"Integration,Analytics,Billing",64.49850672,41.09410336,Performance,Security,0,1,0,1,66.9
GlobalFinance Corp,email,2025-07-07 14:01:37,0,2,2,Basic,3515.77,59,3,AM_14,"Integration,Security,Collaboration",29.65233818,37.54224148,Other,Security,1,0,0,0,23.7
GlobalFinance Corp,chat,2025-07-02 17:01:37,2,4,4,Pro,7955.58,15,2,AM_11,Collaboration,58.01379006,45.99883457,Feature Request,Billing,1,0,0,1,72.5
GlobalFinance Corp,email,2025-06-22 1:01:37,2,2,1,Basic,2571.87,11,4,AM_2,Billing,38.53178747,40.18789712,How-To,Integration,0,0,0,0,41.1
GlobalFinance Corp,chat,2025-06-27 6:01:37,1,5,6,Basic,7131.03,54,0,AM_3,Collaboration,38.21563992,50.0262427,How-To,Collaboration,0,0,0,1,48.7
GlobalFinance Corp,email,2025-07-14 11:01:37,0,2,2,Basic,5449.91,57,0,AM_8,Collaboration,51.94264129,34.22486348,How-To,Analytics,2,1,0,1,71.6
InsightlySoft,web_form,2025-07-08 2:01:37,3,3,3,Basic,18417.29,37,1,AM_13,Integration,57.1407405,30.12540589,Bug,Security,1,0,0,1,80.9
GlobalFinance Corp,email,2025-07-04 18:01:37,0,2,6,Pro,2098.12,41,1,AM_9,Collaboration,54.93762833,39.68273381,Bug,Integration,1,0,0,0,51.7
InsightlySoft,chat,2025-06-27 3:01:37,2,2,6,Basic,3573.43,9,0,AM_9,"Collaboration,Billing,Security",41.13002466,24.56104085,Feature Request,Billing,0,0,0,0,42.2
InsightlySoft,chat,2025-06-22 10:01:37,1,2,1,Basic,525.45,14,0,AM_4,"Billing,Integration,Analytics",56.64773426,44.72548053,How-To,Collaboration,0,0,0,0,45.6
InsightlySoft,web_form,2025-07-11 20:01:37,0,2,6,Enterprise,8414.94,8,1,AM_10,Security,39.66565955,33.18594804,Other,Integration,1,0,0,1,52.1
InsightlySoft,chat,2025-07-05 18:01:37,1,6,7,Basic,1526.22,43,2,AM_13,"Security,Billing",45.46966919,43.34981305,Bug,Security,0,0,0,0,49.1
GlobalFinance Corp,email,2025-07-10 10:01:37,0,2,5,Enterprise,7453.52,12,0,AM_5,"Collaboration,Integration",42.23101749,38.91806611,Bug,Integration,1,0,0,1,53.6
InsightlySoft,email,2025-07-12 12:01:37,0,4,7,Enterprise,318.46,7,0,AM_10,"Billing,Integration,Security",46.49981578,35.66673045,Feature Request,Billing,0,0,0,1,70.8
GlobalFinance Corp,web_form,2025-07-01 0:01:37,1,2,3,Pro,2172.39,3,0,AM_10,"Security,Analytics,Collaboration",42.5849677,38.60410904,Other,Analytics,0,0,0,0,33.1
GlobalFinance Corp,chat,2025-07-06 7:01:37,1,0,1,Basic,4.2,26,2,AM_2,"Security,Billing",49.79428622,24.55474647,Performance,Billing,0,0,0,0,38.7
InsightlySoft,web_form,2025-07-02 18:01:37,1,6,4,Basic,1613.66,3,2,AM_12,"Integration,Security",34.46965727,32.73039927,Bug,Analytics,0,0,0,0,40.7
GlobalFinance Corp,email,2025-07-12 21:01:37,1,2,7,Pro,260.54,46,2,AM_17,Analytics,53.89452433,42.42287536,Other,Security,0,0,0,0,66.4
InsightlySoft,web_form,2025-07-06 12:01:37,1,2,1,Basic,1789.04,4,2,AM_17,"Integration,Collaboration",42.97174781,25.37448344,Performance,Collaboration,0,0,0,0,41.1
InsightlySoft,chat,2025-07-05 18:01:37,0,1,7,Pro,2434.41,57,2,AM_5,Integration,37.45533002,40.7153998,Bug,Billing,0,0,1,1,47.8
GlobalFinance Corp,web_form,2025-06-24 17:01:37,1,3,3,Enterprise,5737.14,32,0,AM_12,"Collaboration,Integration,Security",58.32266296,42.91266366,Bug,Collaboration,1,0,0,1,65.6
GlobalFinance Corp,chat,2025-07-01 21:01:37,0,5,3,Enterprise,1050.51,46,1,AM_5,"Billing,Integration,Security",66.60721362,30.83915548,Other,Billing,0,0,1,1,79.5
InsightlySoft,chat,2025-06-26 15:01:37,0,3,5,Pro,2509.73,14,0,AM_11,Collaboration,53.5618784,46.63510635,Bug,Collaboration,0,0,0,0,68.3
GlobalFinance Corp,email,2025-06-30 22:01:37,1,1,2,Enterprise,206.3,3,1,AM_6,"Security,Collaboration,Integration",50.3957199,42.49709378,Performance,Analytics,0,0,0,1,61
GlobalFinance Corp,email,2025-06-15 18:01:37,0,0,1,Basic,7343,13,0,AM_13,"Integration,Billing,Collaboration",44.11185528,47.04534942,Bug,Integration,0,0,0,1,59.4
GlobalFinance Corp,email,2025-07-13 15:01:37,0,1,1,Enterprise,1802.97,8,1,AM_8,Collaboration,34.68557552,38.94078852,How-To,Integration,0,0,0,1,43.1
InsightlySoft,chat,2025-07-07 20:01:37,1,3,2,Basic,873.42,56,1,AM_2,"Billing,Analytics",53.76735445,32.70367802,Performance,Analytics,0,0,1,1,67
InsightlySoft,web_form,2025-07-01 12:01:37,0,3,3,Basic,1866.56,38,0,AM_14,"Billing,Security,Integration",32.35869279,45.35727663,Other,Analytics,0,1,0,1,50.1
GlobalFinance Corp,chat,2025-07-03 8:01:37,0,3,5,Basic,1970.48,2,0,AM_6,"Security,Integration",52.63387873,36.09745482,Other,Security,1,0,0,0,61.3
GlobalFinance Corp,email,2025-06-28 19:01:37,1,1,7,Basic,4079.5,38,1,AM_6,"Billing,Collaboration",30.69990506,43.51525636,Bug,Billing,0,0,0,0,32.6
GlobalFinance Corp,email,2025-06-29 13:01:37,2,4,1,Basic,11015.96,52,0,AM_18,"Security,Billing,Integration",50.02840388,32.39284417,Performance,Collaboration,0,0,0,1,70.2
GlobalFinance Corp,web_form,2025-07-10 11:01:37,1,1,5,Enterprise,617.91,46,1,AM_1,"Integration,Collaboration",60.86683332,31.6457374,Other,Analytics,0,0,0,1,74.9
GlobalFinance Corp,email,2025-06-23 19:01:37,1,2,2,Basic,168.1,31,1,AM_19,"Collaboration,Integration,Billing",51.64610329,30.06089172,How-To,Collaboration,0,0,0,0,64.6
InsightlySoft,email,2025-06-29 5:01:37,1,7,1,Basic,3198.79,39,2,AM_13,"Collaboration,Security,Billing",59.07185904,47.32170079,Feature Request,Billing,0,0,0,0,48.4
GlobalFinance Corp,email,2025-06-19 2:01:37,0,0,5,Basic,6477.49,27,1,AM_4,Security,62.72072593,41.22663829,How-To,Collaboration,0,0,0,0,59.5
InsightlySoft,web_form,2025-07-04 13:01:37,4,1,6,Basic,2497.52,17,0,AM_0,"Billing,Analytics,Security",48.39570856,24.14910452,How-To,Integration,0,0,0,0,52.1
GlobalFinance Corp,chat,2025-07-07 17:01:37,0,1,2,Basic,249.72,35,2,AM_11,Analytics,66.54062822,33.52061083,Performance,Security,0,0,0,1,75.9
InsightlySoft,email,2025-06-18 14:01:37,3,3,4,Enterprise,1643.38,46,0,AM_11,Security,45.18226722,37.79095457,Bug,Billing,0,0,0,1,54.8
GlobalFinance Corp,web_form,2025-06-17 13:01:37,2,3,3,Pro,3190.31,24,0,AM_18,Security,38.19971348,48.11529111,Other,Billing,0,0,0,0,42.2
InsightlySoft,email,2025-06-27 8:01:37,0,2,6,Pro,1192.7,1,0,AM_1,Analytics,38.11311718,33.72957681,Bug,Security,0,0,0,0,43.4
GlobalFinance Corp,web_form,2025-06-29 22:01:37,0,4,1,Pro,5591.19,29,1,AM_12,Billing,57.53394798,44.46770527,Performance,Billing,0,0,0,0,62.9
InsightlySoft,email,2025-06-24 20:01:37,1,3,3,Pro,763.49,26,3,AM_11,"Collaboration,Analytics",45.55753584,49.57404787,Performance,Security,1,0,0,0,43.5
InsightlySoft,web_form,2025-07-09 13:01:37,0,1,4,Pro,1360,44,0,AM_6,Security,43.65402072,26.08729412,Other,Analytics,0,1,0,1,48.7
InsightlySoft,email,2025-06-22 9:01:37,0,2,1,Pro,7446.3,35,0,AM_1,Collaboration,55.40304951,36.51753819,How-To,Analytics,0,0,0,1,71.2
InsightlySoft,chat,2025-06-15 8:01:37,1,3,1,Pro,2556.78,51,0,AM_7,"Analytics,Security",32.39877122,30.82476198,Performance,Collaboration,0,0,0,0,27.9
InsightlySoft,email,2025-06-19 6:01:37,0,3,5,Pro,18.76,44,2,AM_18,Analytics,74.24903016,47.67221836,Other,Integration,1,0,0,0,73.3
InsightlySoft,web_form,2025-06-28 0:01:37,2,4,7,Basic,839.23,24,0,AM_18,"Collaboration,Billing",36.3171094,40.58884706,How-To,Integration,0,0,0,0,58.5
GlobalFinance Corp,email,2025-06-23 5:01:37,2,5,2,Basic,4198.94,46,1,AM_17,"Security,Integration",54.15281771,32.52092156,Feature Request,Billing,1,0,0,0,44
InsightlySoft,chat,2025-06-22 15:01:37,0,3,1,Enterprise,160.35,33,1,AM_1,Billing,53.42817659,28.21146974,Feature Request,Billing,1,0,0,1,67.8
