company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time,hour,is_business_hours,avg_resolution_by_hour,avg_resolution_by_day,peak_hour,customer_priority_score,customer_open_ticket_ratio,customer_segment,customer_importance,urgency_resolve_ratio,experience_adjusted_priority,submission_hour,is_peak_hour,routing_score
InsightlySoft,email,2025-07-12 04:01:37,1,9,5,Basic,10843.33,26,2,AM_17,Analytics,46.32525682,31.73905623,How-To,Billing,0,0,0,1,61.7,4,0,54.54949494949494,54.57093791281373,1,1.4068072772129203,2.0,Low,0.40680727721292037,0.01594896331738437,4.068072772129204,4,0,2.065934312699371
GlobalFinance Corp,chat,2025-06-24 07:01:37,1,1,1,Basic,5002.63,39,0,AM_9,"Collaboration,Security,Integration",35.35300504,26.6493218,Other,Collaboration,0,0,0,0,27.6,7,0,55.015846994535515,54.71074626865671,1,0.1876827772652563,0.0,Low,0.1876827772652563,0.0,0.3753655545305126,7,0,0.1876827772652563
InsightlySoft,email,2025-07-03 09:01:37,1,3,3,Basic,5061.3,58,2,AM_14,"Integration,Analytics,Collaboration",44.88136277,29.18621034,Bug,Collaboration,1,0,0,0,46.9,9,1,53.0990243902439,54.38695014662757,0,0.18988388918881505,1.0,Low,0.18988388918881505,0.0,0.7595355567552602,9,1,0.6797677783776301
GlobalFinance Corp,chat,2025-07-05 05:01:37,0,4,5,Basic,2665.22,17,2,AM_8,"Security,Integration",45.13337356,50.45489144,Bug,Billing,0,0,0,0,57.0,5,0,54.353539823008845,54.57093791281373,1,0.09999058327777717,2.0,Low,0.09999058327777717,0.0,0.49995291638888584,5,0,0.24997645819444292
GlobalFinance Corp,web_form,2025-07-13 22:01:37,1,1,6,Enterprise,25.35,3,0,AM_17,"Collaboration,Integration",41.67684676,20.01578756,Other,Analytics,1,0,0,1,53.8,22,0,54.11608040201005,54.45521472392638,0,1.0009510514276838,0.0,Low,0.0009510514276838878,0.018248175182481754,0.0019021028553677757,22,0,0.0374474017926474
GlobalFinance Corp,web_form,2025-07-14 15:01:37,0,3,0,Pro,5348.17,17,2,AM_10,"Analytics,Billing",51.88891584,44.89638572,How-To,Billing,1,0,0,0,54.6,15,1,56.202551020408166,54.49318181818182,1,0.20064633980260901,1.0,Low,0.20064633980260901,0.0,0.8025853592104361,15,1,0.701292679605218
GlobalFinance Corp,email,2025-06-27 05:01:37,1,2,4,Enterprise,77.1,43,0,AM_11,"Collaboration,Integration",37.43635299,44.83941885,How-To,Security,0,0,0,1,30.5,5,0,54.353539823008845,53.43489425981873,1,1.0028925469457368,0.0,Low,0.0028925469457367946,0.031746031746031744,0.008677640837210385,5,0,0.06783088391066869
InsightlySoft,email,2025-07-01 23:01:37,1,1,1,Enterprise,391.55,40,2,AM_1,"Billing,Security",62.29315292,38.12437892,Feature Request,Analytics,0,0,0,1,73.7,23,0,54.82280701754386,54.71074626865671,1,1.0146897114993936,2.0,Low,0.014689711499393542,0.013386880856760375,0.029379422998787083,23,0,0.04146347321291429
InsightlySoft,chat,2025-06-26 18:01:37,0,3,3,Enterprise,5472.89,19,1,AM_8,Integration,50.85456506,28.71687325,Feature Request,Collaboration,0,0,0,1,65.5,18,1,53.46582914572865,54.38695014662757,0,1.2053254377931706,1.0,Low,0.20532543779317053,0.015037593984962405,0.8213017511726821,18,0,0.44072606355626587
GlobalFinance Corp,chat,2025-07-09 02:01:37,1,4,2,Basic,740.75,39,1,AM_16,"Integration,Billing,Security",41.45406737,40.20012506,How-To,Billing,0,0,0,0,45.5,2,0,54.24957264957265,54.19294294294294,0,0.027790585603820115,1.0,Low,0.027790585603820115,0.0,0.13895292801910059,2,0,0.06947646400955029
GlobalFinance Corp,web_form,2025-06-23 07:01:37,2,2,0,Basic,5518.93,18,1,AM_2,"Analytics,Billing",17.84881899,29.40017586,Bug,Billing,0,0,1,1,37.8,7,0,55.015846994535515,54.49318181818182,1,1.2070527122598596,1.0,Low,1.2070527122598596,0.025773195876288662,3.6211581367795787,7,0,1.8621254601423667
InsightlySoft,chat,2025-07-06 17:01:37,1,1,6,Basic,808.94,28,0,AM_13,"Analytics,Billing",67.68136397,32.09901449,Feature Request,Analytics,1,0,0,0,64.3,17,1,55.64358974358974,54.45521472392638,1,0.030348857669057365,0.0,Low,0.030348857669057365,0.0,0.06069771533811473,17,1,0.33034885766905736
InsightlySoft,email,2025-06-20 09:01:37,0,2,4,Enterprise,4418.28,53,0,AM_2,"Collaboration,Billing,Integration",53.41058263,37.79794382,Bug,Billing,0,1,1,1,74.4,9,1,53.0990243902439,53.43489425981873,0,3.1657598225604406,0.0,Medium,3.1657598225604406,0.01326259946949602,9.497279467681322,9,1,5.075164932779653
InsightlySoft,email,2025-06-27 11:01:37,0,5,4,Basic,2343.81,15,1,AM_5,Integration,58.99101726,31.96595201,Feature Request,Security,0,0,0,0,54.8,11,1,55.90837696335078,53.43489425981873,1,0.08793230164575042,1.0,Low,0.08793230164575042,0.0,0.5275938098745026,11,1,0.5637969049372513
InsightlySoft,email,2025-07-09 20:01:37,1,2,2,Basic,3335.04,51,1,AM_10,"Integration,Billing,Security",54.54418159,27.21158638,Bug,Integration,0,0,0,0,59.6,20,0,52.49414634146341,54.19294294294294,0,0.12512010072516264,1.0,Low,0.12512010072516264,0.0,0.3753603021754879,20,0,0.18768015108774394
InsightlySoft,email,2025-06-17 00:01:37,0,2,1,Basic,5461.98,26,1,AM_2,"Collaboration,Security",57.02969102,34.4403653,Performance,Collaboration,0,0,1,1,63.2,0,0,53.43349056603773,54.71074626865671,0,1.2049161292694612,1.0,Low,1.2049161292694612,0.01557632398753894,3.6147483878083837,0,0,1.8385268418792697
InsightlySoft,email,2025-07-06 01:01:37,2,0,6,Basic,12410.83,35,0,AM_14,Security,50.75973275,39.99783283,Other,Security,0,0,0,1,63.6,1,0,53.35205479452055,54.45521472392638,0,1.465614895078581,0.0,Low,0.4656148950785809,0.015479876160990714,0.4656148950785809,1,0,0.2637671998612719
GlobalFinance Corp,web_form,2025-07-13 08:01:37,2,1,6,Pro,268.76,16,0,AM_7,Collaboration,51.87788467,45.15639912,How-To,Billing,0,1,0,1,74.5,8,1,53.45117370892019,54.45521472392638,0,3.0100830209745295,0.0,Medium,2.0100830209745295,0.013245033112582781,4.020166041949059,8,0,2.036573087199695
InsightlySoft,web_form,2025-06-17 17:01:37,0,1,1,Pro,3469.2,15,2,AM_1,Analytics,49.89156848,41.31461817,Performance,Integration,0,0,0,0,61.2,17,1,55.64358974358974,54.71074626865671,1,0.13015335751167428,2.0,Low,0.13015335751167428,0.0,0.26030671502334857,17,1,0.4301533575116743
InsightlySoft,email,2025-07-01 12:01:37,1,0,1,Pro,9562.53,5,1,AM_10,"Security,Analytics,Collaboration",56.37362563,48.38993911,How-To,Collaboration,2,0,0,1,70.8,12,1,54.15106382978723,54.71074626865671,0,1.358755732101381,0.3333333333333333,Low,0.358755732101381,0.01392757660167131,0.358755732101381,12,1,0.5072330192540331
GlobalFinance Corp,chat,2025-07-09 18:01:37,1,4,2,Pro,1404.24,46,0,AM_13,"Billing,Integration,Security",56.78519332,37.99290383,Bug,Security,0,0,0,0,55.0,18,1,53.46582914572865,54.19294294294294,0,0.052682621570446654,0.0,Low,0.052682621570446654,0.0,0.26341310785223326,18,0,0.13170655392611663
InsightlySoft,email,2025-06-18 15:01:37,2,1,2,Basic,1218.25,24,1,AM_2,"Collaboration,Analytics,Integration",51.90208664,34.53563311,Feature Request,Analytics,0,0,1,1,64.1,15,1,56.202551020408166,54.19294294294294,1,1.0457048679201537,1.0,Low,1.0457048679201537,0.015360983102918589,2.0914097358403074,15,1,1.3764268341259909
InsightlySoft,web_form,2025-06-22 21:01:37,0,6,6,Basic,3418.09,2,1,AM_9,"Billing,Analytics",57.02573374,50.22842686,Feature Request,Collaboration,0,0,0,0,65.9,21,0,55.03842592592592,54.45521472392638,1,0.12823587275944853,1.0,Low,0.12823587275944853,0.0,0.8976511093161397,21,0,0.44882555465806984
InsightlySoft,email,2025-06-20 13:01:37,1,1,4,Pro,1542.25,59,1,AM_17,Integration,57.70765393,32.96753523,Feature Request,Analytics,0,0,0,0,56.1,13,1,55.283884297520665,53.43489425981873,1,0.057860318120137116,1.0,Low,0.057860318120137116,0.0,0.11572063624027423,13,1,0.3578603181201371
InsightlySoft,web_form,2025-07-11 01:01:37,2,2,4,Basic,724.15,36,1,AM_17,"Collaboration,Analytics",42.31319626,42.99891985,Other,Collaboration,0,0,0,0,35.5,1,0,53.35205479452055,53.43489425981873,0,0.027167806365178987,1.0,Low,0.027167806365178987,0.0,0.08150341909553696,1,0,0.04075170954776848
InsightlySoft,web_form,2025-06-23 10:01:37,0,3,0,Basic,528.3,52,1,AM_11,Billing,41.94992114,46.05249927,Other,Billing,0,0,0,0,36.7,10,1,53.89094827586207,54.49318181818182,0,0.019820136853861848,1.0,Low,0.019820136853861848,0.0,0.07928054741544739,10,1,0.3396402737077237
GlobalFinance Corp,email,2025-07-12 19:01:37,1,4,5,Enterprise,641.92,45,3,AM_18,Billing,56.51688342,17.18896651,How-To,Security,0,0,0,1,69.8,19,0,54.95531914893617,54.57093791281373,1,1.0240827981246092,3.0,Low,0.02408279812460912,0.014124293785310734,0.1204139906230456,19,0,0.08845558288214427
InsightlySoft,email,2025-06-15 22:01:37,2,0,6,Pro,3655.34,48,1,AM_18,Security,41.20736602,36.36446839,Feature Request,Collaboration,0,0,0,0,50.6,22,0,54.11608040201005,54.45521472392638,0,0.13713673868520798,1.0,Low,0.13713673868520798,0.0,0.13713673868520798,22,0,0.06856836934260399
GlobalFinance Corp,chat,2025-06-23 00:01:37,1,5,0,Basic,7528.65,31,2,AM_8,Billing,52.34253965,27.21285608,Performance,Analytics,0,0,0,1,70.0,0,0,53.43349056603773,54.49318181818182,0,1.282451018975633,2.0,Low,0.2824510189756332,0.014084507042253521,1.694706113853799,0,0,0.8755220710114066
GlobalFinance Corp,web_form,2025-07-02 22:01:37,3,6,2,Enterprise,4919.9,30,2,AM_0,Security,38.51175043,26.73942383,How-To,Collaboration,0,0,0,1,58.0,22,0,54.11608040201005,54.19294294294294,0,1.184579010613884,2.0,Low,0.184579010613884,0.01694915254237288,1.2920530742971879,22,0,0.6799248422333397
InsightlySoft,chat,2025-06-29 01:01:37,0,1,6,Basic,1783.72,12,0,AM_11,Security,45.74711345,29.30638688,Other,Collaboration,1,1,0,1,57.0,1,0,53.35205479452055,54.45521472392638,0,3.066919505033069,0.0,Medium,2.066919505033069,0.017241379310344827,4.133839010066138,1,0,2.1014022636537586
GlobalFinance Corp,email,2025-06-18 04:01:37,3,2,2,Pro,2256.15,59,2,AM_1,Security,22.08737107,21.53192371,Other,Collaboration,0,0,0,0,17.6,4,0,54.54949494949494,54.19294294294294,1,0.08464357706386602,2.0,Low,0.08464357706386602,0.0,0.25393073119159804,4,0,0.12696536559579902
InsightlySoft,web_form,2025-07-09 04:01:37,0,1,2,Pro,2904.12,37,0,AM_1,"Security,Integration,Billing",42.08845896,42.52390793,Feature Request,Billing,0,1,0,1,46.0,4,0,54.54949494949494,54.19294294294294,1,3.1089533519591845,0.0,Medium,2.1089533519591845,0.02127659574468085,4.217906703918369,4,0,2.151506543448546
GlobalFinance Corp,chat,2025-06-16 23:01:37,1,4,0,Pro,2602.12,54,1,AM_4,"Integration,Analytics,Security",49.58568552,33.81329501,Other,Security,0,0,0,0,61.5,23,0,54.82280701754386,54.49318181818182,1,0.09762327183450879,1.0,Low,0.09762327183450879,0.0,0.488116359172544,23,0,0.244058179586272
GlobalFinance Corp,chat,2025-07-04 10:01:37,0,4,4,Basic,10370.71,57,3,AM_0,"Integration,Billing",40.42543195,44.6356904,Bug,Integration,0,0,0,1,44.8,10,1,53.89094827586207,53.43489425981873,0,1.3890760769860186,3.0,Low,0.3890760769860186,0.02183406113537118,1.945380384930093,10,1,1.316358314735789
InsightlySoft,chat,2025-06-17 14:01:37,0,4,1,Enterprise,6532.97,21,0,AM_11,Security,30.9491055,38.26890942,Other,Collaboration,0,0,0,1,42.4,14,1,53.275252525252526,54.71074626865671,0,1.2450962700400792,0.0,Low,0.24509627004007925,0.02304147465437788,1.2254813502003963,14,1,0.9588236244089539
InsightlySoft,email,2025-07-01 12:01:37,1,4,1,Basic,133.55,12,1,AM_4,"Collaboration,Integration",40.16946978,35.59059447,Feature Request,Collaboration,0,0,0,0,56.8,12,1,54.15106382978723,54.71074626865671,0,0.005010371525332672,1.0,Low,0.005010371525332672,0.0,0.02505185762666336,12,1,0.3125259288133317
InsightlySoft,email,2025-06-26 14:01:37,0,7,3,Basic,5419.39,58,0,AM_13,"Billing,Analytics,Integration",44.93664062,29.10126162,How-To,Billing,0,0,0,0,49.5,14,1,53.275252525252526,54.38695014662757,0,0.20331828783730907,0.0,Low,0.20331828783730907,0.0,1.6265463026984726,14,1,1.1132731513492362
InsightlySoft,email,2025-07-07 10:01:37,1,4,0,Basic,363.32,40,1,AM_7,"Billing,Security",53.05788191,33.03331796,Other,Analytics,0,0,0,0,44.9,10,1,53.89094827586207,54.49318181818182,0,0.013630611625487577,1.0,Low,0.013630611625487577,0.0,0.06815305812743788,10,1,0.33407652906371893
InsightlySoft,web_form,2025-06-16 04:01:37,2,3,0,Basic,3515.58,37,2,AM_10,"Integration,Analytics",47.54382881,39.24125067,Performance,Integration,0,0,0,0,57.6,4,0,54.54949494949494,54.49318181818182,1,0.13189338769770897,2.0,Low,0.13189338769770897,0.0,0.5275735507908359,4,0,0.26378677539541795
GlobalFinance Corp,email,2025-06-20 08:01:37,0,8,4,Basic,1009.15,35,0,AM_17,Security,38.5798196,33.67941044,Performance,Integration,0,0,0,0,33.0,8,1,53.45117370892019,53.43489425981873,0,0.037860100522571806,0.0,Low,0.037860100522571806,0.0,0.3407409047031463,8,0,0.17037045235157314
GlobalFinance Corp,web_form,2025-06-30 03:01:37,3,5,0,Basic,4453.49,22,1,AM_9,"Integration,Billing",58.83618403,31.1790932,Bug,Integration,0,0,0,0,58.4,3,0,54.14031413612565,54.49318181818182,0,0.16708078984914862,1.0,Low,0.16708078984914862,0.0,1.0024847390948917,3,0,0.5012423695474458
GlobalFinance Corp,chat,2025-07-08 19:01:37,1,4,1,Basic,25.93,45,3,AM_8,"Integration,Collaboration",65.3479839,35.94252561,How-To,Billing,0,0,0,0,61.8,19,0,54.95531914893617,54.71074626865671,1,0.0009728111842147223,3.0,Low,0.0009728111842147223,0.0,0.004864055921073611,19,0,0.0024320279605368057
GlobalFinance Corp,chat,2025-06-28 04:01:37,0,6,5,Enterprise,1445.12,36,2,AM_14,"Security,Analytics",40.59548298,45.38072593,Bug,Integration,1,0,0,1,52.2,4,0,54.54949494949494,54.57093791281373,1,1.0542163092376544,1.0,Low,0.05421630923765443,0.018796992481203006,0.379514164663581,4,0,0.22735106729419652
GlobalFinance Corp,email,2025-06-18 18:01:37,2,3,2,Basic,65.27,53,1,AM_9,"Security,Integration,Collaboration",66.0085544,37.31337713,Bug,Analytics,0,0,0,0,68.4,18,1,53.46582914572865,54.19294294294294,0,0.0024487229461509804,1.0,Low,0.0024487229461509804,0.0,0.009794891784603922,18,0,0.004897445892301961
GlobalFinance Corp,chat,2025-06-14 20:01:37,1,3,5,Basic,9206.85,8,1,AM_3,Security,45.35508241,44.57717355,Feature Request,Security,0,0,0,1,57.0,20,0,52.49414634146341,54.57093791281373,0,1.3454117489929547,1.0,Low,0.34541174899295474,0.017241379310344827,1.381646995971819,20,0,0.7253062566065991
GlobalFinance Corp,email,2025-06-17 23:01:37,2,1,1,Enterprise,46.45,27,2,AM_10,Collaboration,52.6617102,18.61853399,Feature Request,Integration,0,0,0,1,66.6,23,0,54.82280701754386,54.71074626865671,1,1.001742656363547,2.0,Low,0.0017426563635470056,0.014792899408284025,0.0034853127270940113,23,0,0.03132845518011505
InsightlySoft,web_form,2025-06-29 09:01:37,1,3,6,Basic,506.29,27,1,AM_16,Collaboration,61.10554354,36.95823514,Feature Request,Collaboration,0,0,0,0,67.2,9,1,53.0990243902439,54.45521472392638,0,0.018994391610338286,1.0,Low,0.018994391610338286,0.0,0.07597756644135314,9,1,0.33798878322067655
InsightlySoft,chat,2025-06-23 21:01:37,2,3,0,Basic,2324.85,36,1,AM_17,Billing,60.50963438,34.99363221,Performance,Analytics,1,0,1,1,75.2,21,0,55.03842592592592,54.49318181818182,1,1.0872209827081218,0.5,Low,1.0872209827081218,0.013123359580052493,4.348883930832487,21,0,2.2006886845763485
GlobalFinance Corp,email,2025-06-18 20:01:37,2,4,2,Basic,3116.66,7,2,AM_16,"Analytics,Billing,Security",44.8710391,28.61239434,Other,Analytics,0,1,0,1,45.3,20,0,52.49414634146341,54.19294294294294,0,3.1169271772230873,2.0,Medium,2.1169271772230873,0.021598272138228944,10.584635886115436,20,0,5.3355144873341755
GlobalFinance Corp,chat,2025-06-29 08:01:37,1,1,6,Basic,3916.81,3,1,AM_0,Security,60.64697967,37.40447155,How-To,Integration,0,0,0,0,49.2,8,1,53.45117370892019,54.45521472392638,0,0.1469462620302378,1.0,Low,0.1469462620302378,0.0,0.2938925240604756,8,0,0.1469462620302378
InsightlySoft,chat,2025-06-20 15:01:37,1,4,4,Pro,850.68,4,1,AM_11,"Billing,Integration",53.3508461,42.50207231,Feature Request,Collaboration,0,0,0,0,46.1,15,1,56.202551020408166,53.43489425981873,1,0.03191480980284535,1.0,Low,0.03191480980284535,0.0,0.15957404901422673,15,1,0.3797870245071133
InsightlySoft,email,2025-06-28 20:01:37,1,2,5,Basic,1074.29,24,0,AM_14,"Security,Collaboration,Analytics",46.64467827,36.71099828,How-To,Analytics,0,0,0,0,49.3,20,0,52.49414634146341,54.57093791281373,0,0.04030394628191415,0.0,Low,0.04030394628191415,0.0,0.12091183884574246,20,0,0.06045591942287123
InsightlySoft,chat,2025-07-11 04:01:37,1,2,4,Basic,822.93,8,0,AM_16,"Security,Integration",40.87929747,26.05319979,Bug,Billing,0,0,0,0,40.3,4,0,54.54949494949494,53.43489425981873,1,0.030873718003309732,0.0,Low,0.030873718003309732,0.0,0.0926211540099292,4,0,0.0463105770049646
InsightlySoft,chat,2025-06-25 14:01:37,0,5,2,Basic,839.43,45,1,AM_19,"Integration,Collaboration,Billing",46.08741661,39.70348877,Other,Integration,0,1,0,1,61.6,14,1,53.275252525252526,54.19294294294294,0,3.0314927455597904,1.0,Medium,2.0314927455597904,0.01597444089456869,12.188956473358743,14,1,6.426427118468509
GlobalFinance Corp,chat,2025-07-01 05:01:37,0,1,1,Basic,4566.93,13,0,AM_2,Security,55.42226258,45.27092548,Performance,Collaboration,0,0,0,0,40.0,5,0,54.353539823008845,54.71074626865671,1,0.17133669809200702,0.0,Low,0.17133669809200702,0.0,0.34267339618401405,5,0,0.17133669809200702
InsightlySoft,chat,2025-06-23 00:01:37,1,1,0,Basic,8869.47,9,4,AM_6,Collaboration,44.18157384,37.22616542,How-To,Security,0,0,0,1,50.7,0,0,53.43349056603773,54.49318181818182,0,1.332754323719898,4.0,Low,0.3327543237198979,0.01934235976789168,0.6655086474397958,0,0,0.3714390432556812
GlobalFinance Corp,web_form,2025-06-24 09:01:37,1,0,1,Basic,2717.56,20,0,AM_0,"Analytics,Integration,Collaboration",50.74680704,35.52542547,Other,Analytics,0,0,0,0,54.2,9,1,53.0990243902439,54.71074626865671,0,0.10195421372057696,0.0,Low,0.10195421372057696,0.0,0.10195421372057696,9,1,0.3509771068602885
GlobalFinance Corp,chat,2025-06-28 05:01:37,2,2,5,Pro,513.9,58,5,AM_19,Analytics,42.86599241,30.57635321,How-To,Security,0,0,0,0,41.0,5,0,54.353539823008845,54.57093791281373,1,0.019279894622751478,5.0,Low,0.019279894622751478,0.0,0.05783968386825443,5,0,0.028919841934127215
GlobalFinance Corp,chat,2025-06-29 23:01:37,3,5,6,Pro,203.02,20,0,AM_10,"Billing,Integration,Analytics",57.03436156,39.05227406,Bug,Collaboration,0,0,1,1,72.4,23,0,54.82280701754386,54.45521472392638,1,1.0076166651222243,0.0,Low,1.0076166651222243,0.013623978201634876,6.045699990733345,23,0,3.0500979517699425
InsightlySoft,email,2025-07-02 18:01:37,0,2,2,Pro,820.06,5,0,AM_4,Integration,39.41305496,33.08906407,Feature Request,Billing,0,0,0,0,37.5,18,1,53.46582914572865,54.19294294294294,0,0.030766044725303705,0.0,Low,0.030766044725303705,0.0,0.09229813417591112,18,0,0.04614906708795556
InsightlySoft,web_form,2025-06-25 15:01:37,2,2,2,Enterprise,587.29,46,1,AM_2,"Collaboration,Integration,Billing",70.60596258,65.7296745,Bug,Collaboration,0,0,0,1,87.6,15,1,56.202551020408166,54.19294294294294,1,1.022033254160334,1.0,Low,0.02203325416033414,0.011286681715575621,0.06609976248100242,15,1,0.35562324467165246
GlobalFinance Corp,email,2025-06-18 18:01:37,1,1,2,Pro,2591.96,5,1,AM_19,Security,50.40904854,45.05215404,How-To,Security,1,0,0,0,48.0,18,1,53.46582914572865,54.19294294294294,0,0.09724210092700315,0.5,Low,0.09724210092700315,0.0,0.1944842018540063,18,0,0.09724210092700315
GlobalFinance Corp,email,2025-06-22 10:01:37,2,2,6,Basic,3591.3,35,1,AM_8,Collaboration,41.37879538,38.07052912,Performance,Collaboration,0,1,0,1,67.3,10,1,53.89094827586207,54.45521472392638,0,3.134734161429631,1.0,Medium,2.134734161429631,0.014641288433382138,6.404202484288893,10,1,3.531383819011211
GlobalFinance Corp,email,2025-07-02 15:01:37,1,2,2,Basic,13.8,1,1,AM_7,"Security,Billing,Collaboration",42.87663269,39.81177879,How-To,Collaboration,0,0,0,0,39.9,15,1,56.202551020408166,54.19294294294294,1,0.0005177321381474419,1.0,Low,0.0005177321381474419,0.0,0.0015531964144423257,15,1,0.30077659820722114
InsightlySoft,web_form,2025-07-07 18:01:37,1,4,0,Basic,1737.42,42,0,AM_1,"Security,Analytics",37.82131384,34.89105066,Performance,Analytics,0,0,1,1,58.1,18,1,53.46582914572865,54.49318181818182,0,1.0651824761927629,0.0,Low,1.0651824761927629,0.01692047377326565,5.325912380963814,18,0,2.696797138028438
GlobalFinance Corp,email,2025-06-18 21:01:37,3,3,2,Basic,2926.37,15,0,AM_18,Billing,58.36766962,39.7352556,Performance,Collaboration,0,0,0,0,46.1,21,0,55.03842592592592,54.19294294294294,1,0.10978810123989344,0.0,Low,0.10978810123989344,0.0,0.43915240495957375,21,0,0.21957620247978687
InsightlySoft,email,2025-06-26 22:01:37,0,1,3,Enterprise,642.83,17,2,AM_15,"Analytics,Billing,Collaboration",51.23957182,40.76336562,How-To,Billing,1,0,0,1,67.7,22,0,54.11608040201005,54.38695014662757,0,1.0241169384322695,1.0,Low,0.024116938432269572,0.01455604075691412,0.048233876864539144,22,0,0.053229019946097814
GlobalFinance Corp,email,2025-06-15 12:01:37,0,1,6,Pro,6937.02,12,0,AM_15,Security,51.27079999,29.67728049,How-To,Analytics,0,0,0,0,49.0,12,1,54.15106382978723,54.45521472392638,0,0.2602549418095339,0.0,Low,0.2602549418095339,0.0,0.5205098836190678,12,1,0.560254941809534
GlobalFinance Corp,chat,2025-06-24 08:01:37,1,2,1,Basic,2388.95,46,1,AM_3,Billing,52.22651472,34.01650773,Performance,Billing,1,0,0,0,59.9,8,1,53.45117370892019,54.71074626865671,0,0.08962581097299502,0.5,Low,0.08962581097299502,0.0,0.268877432918985,8,0,0.1344387164594925
