user_id,temperature_out,humidity_out,avg_daily_usage,has_solar,home_size,day_of_week,month,work_from_home_days,region,energy_contract,num_children,device_count,energy_consumption,high_usage_flag
user_108,22.2,31.1,2.2,0,119.4,Thu,Jul,7,south,fixed,0,8,23.54,0
user_267,28.2,62.4,5.2,0,95.3,Wed,Jun,3,north,variable,0,5,10.03,0
user_445,22.7,42.7,6.8,1,97.6,Wed,Apr,6,south,green,0,6,23.34,0
user_484,32.0,69.8,6.9,0,145.2,Sun,Jun,2,north,variable,0,4,22.41,0
user_477,18.8,42.3,2.4,0,127.2,Sun,Oct,2,south,variable,0,7,20.77,0
user_197,23.5,71.1,1.5,0,177.3,Thu,Apr,3,west,green,1,8,16.26,0
user_299,18.1,52.5,2.7,0,60.2,Mon,Jul,3,north,variable,0,1,13.62,0
user_145,26.6,58.7,3.1,0,114.1,Sun,Jul,5,west,fixed,0,7,20.63,0
user_96,19.8,51.1,5.0,1,130.6,Tue,Oct,0,west,fixed,3,8,20.91,0
user_364,18.5,20.8,1.2,0,102.9,Mon,Jan,2,west,fixed,1,5,11.51,0
user_158,29.7,58.7,6.8,0,134.0,Tue,Nov,2,west,green,1,7,20.55,0
user_136,20.2,86.3,3.8,0,94.6,Sun,Sep,3,east,fixed,1,9,32.17,1
user_367,19.3,46.3,1.1,1,91.6,Mon,Aug,5,west,variable,0,3,14.07,0
user_380,12.8,67.3,3.3,0,88.3,Fri,Dec,7,south,green,1,6,29.16,1
user_161,32.7,75.2,4.8,1,78.7,Mon,Mar,3,east,fixed,1,6,14.08,0
user_143,10.7,42.3,7.7,0,127.3,Fri,Aug,5,east,fixed,2,8,38.56,1
user_117,19.5,54.2,6.5,0,130.7,Fri,Mar,1,south,variable,0,4,14.69,0
user_107,8.1,32.1,2.3,0,158.9,Mon,Apr,6,south,variable,0,7,23.85,0
user_88,19.2,31.9,3.2,0,91.7,Sun,Jan,2,west,green,2,7,14.08,0
user_415,16.2,58.8,3.0,1,113.2,Wed,Dec,7,west,green,2,9,21.29,0
user_307,26.1,73.8,6.0,0,125.4,Sun,Jun,0,north,variable,1,3,13.35,0
user_333,10.9,81.3,2.7,0,120.9,Wed,Jul,0,south,variable,3,9,16.17,0
user_336,19.5,89.8,7.8,0,137.1,Sun,Jan,6,north,variable,0,8,36.89,1
user_413,32.5,61.3,6.8,0,78.7,Wed,Aug,3,west,variable,1,6,22.52,0
user_289,30.7,41.7,4.0,1,103.4,Thu,Oct,4,east,green,1,10,13.32,0
user_424,28.4,34.0,4.0,1,116.2,Wed,Sep,6,west,variable,2,7,17.81,0
user_156,22.8,64.4,5.4,0,94.1,Thu,Jul,6,north,fixed,1,10,30.4,1
user_262,21.5,83.0,5.5,0,109.0,Sat,Apr,6,south,fixed,0,8,26.67,1
user_406,18.7,86.7,2.1,0,118.2,Tue,Mar,1,west,fixed,0,1,8.25,0
user_256,31.4,55.7,1.0,1,158.9,Mon,Jan,0,east,fixed,1,7,8.1,0
user_113,19.4,64.8,5.5,1,137.8,Fri,Jul,1,north,variable,0,5,14.93,0
user_17,31.1,39.7,5.6,1,115.5,Mon,Jul,5,north,variable,0,8,34.21,1
user_396,25.3,39.1,1.6,0,65.3,Wed,Feb,2,east,fixed,3,1,15.29,0
user_296,22.9,44.5,4.3,0,96.0,Mon,Jun,6,north,variable,0,9,17.39,0
user_469,10.4,39.0,7.3,1,145.8,Tue,Jan,3,east,variable,3,10,30.01,1
user_281,25.4,54.2,6.4,0,145.6,Mon,Jun,7,west,variable,1,10,33.37,1
user_311,34.5,88.3,7.4,0,129.2,Sun,Sep,2,north,variable,1,6,26.92,1
user_484,28.3,65.4,7.1,1,98.2,Mon,May,5,north,fixed,0,6,24.53,0
user_194,23.2,89.4,5.3,0,98.0,Tue,Oct,3,east,fixed,1,4,24.84,0
user_39,18.4,46.3,7.2,0,100.6,Tue,Jun,5,west,fixed,1,7,26.56,1
user_77,16.6,46.3,5.3,1,123.9,Mon,Dec,5,west,green,0,6,21.53,0
user_124,27.8,21.2,2.9,0,98.9,Wed,Jun,0,north,fixed,1,3,5.06,0
user_220,17.0,85.4,4.4,0,135.1,Mon,Apr,6,east,variable,3,10,36.19,1
user_9,27.9,65.8,5.4,0,99.0,Wed,Dec,5,south,green,0,4,18.72,0
user_210,28.2,31.3,5.0,0,139.3,Wed,Aug,0,east,fixed,1,4,17.29,0
user_441,21.1,60.6,4.2,0,113.2,Tue,Apr,2,south,green,1,3,15.87,0
user_129,33.4,88.7,1.2,0,107.1,Sat,Jan,3,west,fixed,2,4,8.85,0
user_60,24.3,69.7,1.7,0,193.5,Thu,Mar,4,east,green,0,9,19.51,0
user_90,19.5,68.4,7.5,0,96.4,Fri,Feb,6,north,fixed,1,6,26.77,1
user_69,19.7,85.5,6.4,0,88.0,Mon,Nov,0,east,green,1,2,18.64,0
user_485,18.5,45.7,5.8,1,93.8,Thu,Aug,7,north,fixed,3,7,28.23,1
user_260,18.7,62.1,6.2,1,129.5,Wed,Jan,5,east,green,0,7,15.18,0
user_192,26.0,33.4,6.9,0,87.4,Thu,Jul,4,south,green,1,7,25.04,0
user_449,27.1,38.8,6.3,0,92.9,Fri,Dec,7,east,fixed,2,7,26.83,1
user_354,15.7,29.0,8.0,1,99.5,Sat,Sep,4,west,fixed,2,9,21.61,0
user_49,16.7,25.9,1.4,1,64.9,Tue,Oct,3,east,variable,0,3,5.0,0
user_241,18.1,62.0,3.5,1,107.6,Sun,Apr,2,south,fixed,0,3,12.32,0
user_284,21.4,70.1,4.8,0,108.9,Thu,Dec,7,south,fixed,1,8,23.67,0
user_422,19.7,54.2,3.8,0,120.1,Wed,Dec,4,south,fixed,2,10,28.38,1
user_109,17.4,84.9,2.0,1,106.9,Sun,Jul,5,south,variable,2,7,12.7,0
user_199,19.1,54.5,6.3,1,122.1,Thu,Oct,6,south,green,2,7,25.21,0
user_286,21.0,27.0,3.5,0,151.0,Wed,Jan,2,east,variable,1,10,26.2,0
user_230,19.7,67.9,4.6,1,63.6,Sun,Oct,3,east,variable,1,3,15.49,0
user_423,16.3,82.0,1.4,0,114.7,Fri,Oct,0,east,variable,0,5,11.33,0
user_485,30.4,26.5,1.5,1,113.0,Fri,Mar,3,south,green,1,7,15.03,0
user_239,12.9,64.6,3.5,0,130.4,Mon,Nov,3,north,green,1,1,19.81,0
user_30,13.4,33.0,4.1,0,92.6,Thu,Jul,0,east,variable,2,3,12.18,0
user_264,22.8,24.5,6.0,0,102.6,Tue,Jul,6,east,green,2,7,26.56,1
user_442,20.0,28.7,1.1,0,88.3,Thu,Jun,4,west,green,0,7,16.05,0
user_408,4.6,77.7,4.2,0,89.7,Tue,Oct,2,west,variable,3,4,27.91,1
user_221,33.3,42.5,4.6,0,81.8,Thu,Mar,7,south,variable,2,3,20.75,0
user_186,24.7,43.6,5.0,0,100.3,Mon,Nov,4,east,fixed,2,5,26.49,1
user_36,17.7,20.1,5.6,1,150.1,Tue,Feb,3,north,variable,0,6,25.26,0
user_243,16.4,59.5,3.4,0,99.5,Mon,Oct,4,west,fixed,3,7,22.03,0
user_444,22.1,34.3,1.8,1,98.1,Fri,Oct,6,west,variable,0,7,16.85,0
user_349,23.2,57.2,6.9,0,112.8,Mon,May,6,east,fixed,1,6,21.8,0
user_116,23.4,37.9,4.9,0,112.5,Fri,Jul,6,south,fixed,0,5,22.88,0
user_398,14.9,50.6,4.2,0,120.2,Tue,Nov,5,east,variable,2,8,30.88,1
user_218,22.7,89.8,4.5,0,131.0,Fri,Jan,2,east,fixed,1,4,19.3,0
user_403,15.1,28.0,7.8,0,130.7,Sun,Jan,6,west,fixed,3,8,36.34,1
user_190,14.5,62.7,3.2,0,82.9,Fri,Oct,7,north,green,2,9,26.47,1
user_328,16.2,63.5,2.1,1,137.4,Fri,Jul,2,east,fixed,3,3,15.27,0
user_355,25.3,77.6,8.0,1,79.6,Thu,Jul,7,west,green,1,4,22.16,0
user_50,12.7,31.6,7.4,0,136.6,Sun,Jan,6,south,green,0,9,26.81,1
user_415,20.9,89.7,1.1,0,165.1,Tue,Oct,2,south,variable,0,9,21.0,0
user_432,16.8,68.2,2.9,0,126.4,Wed,Mar,1,south,variable,0,5,14.0,0
user_170,13.3,45.2,2.5,0,120.4,Thu,Jan,2,west,variable,2,6,20.16,0
user_153,4.4,27.5,5.5,0,162.9,Sat,May,0,north,variable,3,4,27.77,1
user_11,20.5,75.5,7.5,1,69.8,Sun,Mar,3,north,fixed,3,2,17.93,0
user_102,26.8,60.5,7.3,0,102.6,Sat,Sep,7,north,fixed,1,8,28.53,1
user_462,28.2,86.2,1.9,0,132.9,Tue,Dec,3,south,fixed,0,7,17.22,0
user_302,19.3,66.9,7.9,0,92.3,Tue,Feb,0,east,fixed,0,1,16.99,0
user_457,24.3,89.9,2.0,0,73.5,Sun,Dec,4,south,variable,1,2,13.09,0
user_374,26.5,75.7,2.1,0,117.6,Tue,May,1,east,variable,0,5,16.26,0
user_144,19.7,84.9,4.8,0,67.8,Sat,Nov,0,north,variable,1,2,16.26,0
user_188,22.6,51.8,5.0,0,127.2,Mon,Oct,1,south,variable,1,4,23.91,0
user_112,21.1,30.2,7.3,0,90.1,Mon,Mar,3,east,variable,0,4,24.22,0
user_485,26.1,81.8,2.2,0,113.6,Sat,Dec,3,east,fixed,2,8,19.96,0
user_315,29.7,64.1,7.9,0,91.0,Thu,Oct,4,south,fixed,0,7,17.99,0
user_443,19.5,80.8,3.3,0,113.0,Tue,Aug,4,south,variable,2,6,23.09,0
user_291,28.6,44.1,7.3,0,90.6,Fri,Sep,0,south,variable,3,7,30.41,1
user_434,26.7,52.8,3.7,1,91.5,Wed,Oct,7,south,fixed,1,7,15.77,0
user_414,24.1,41.4,3.8,0,125.1,Fri,Dec,1,east,fixed,2,6,19.51,0
user_2,18.5,76.8,4.5,0,88.5,Wed,Oct,0,north,variable,3,6,24.06,0
user_387,24.5,59.9,1.4,0,80.5,Sat,Feb,0,south,fixed,2,3,18.05,0
user_467,21.2,66.3,5.2,1,110.5,Sat,Apr,6,west,fixed,0,2,21.65,0
user_459,24.8,65.2,6.8,0,105.1,Sat,Oct,0,north,fixed,1,1,16.06,0
user_384,16.0,58.3,4.4,1,166.6,Sun,Oct,1,south,fixed,2,6,19.07,0
user_112,15.8,32.0,4.7,0,135.4,Thu,Feb,0,west,green,2,7,27.07,1
user_323,25.8,88.8,4.8,1,121.9,Thu,Aug,7,west,green,1,6,12.18,0
user_318,13.3,49.0,2.1,0,121.8,Sun,Nov,5,south,fixed,1,6,19.56,0
user_260,25.1,75.6,7.4,0,108.8,Mon,Oct,4,west,fixed,3,7,29.86,1
user_122,29.3,85.3,1.9,0,148.8,Sun,May,5,south,variable,0,8,24.24,0
user_208,24.1,70.5,3.4,0,158.9,Sun,Dec,1,east,variable,1,7,14.47,0
user_268,21.4,48.3,6.9,0,116.4,Sun,Aug,2,north,fixed,1,3,21.73,0
user_12,23.3,42.0,4.0,0,125.6,Tue,Apr,1,south,fixed,0,6,18.48,0
user_168,26.2,85.9,2.3,0,110.7,Thu,Oct,2,east,variable,1,4,16.13,0
user_131,18.7,43.1,2.9,0,145.3,Fri,Aug,4,south,fixed,2,10,31.64,1
user_113,29.7,25.3,2.5,0,50.9,Thu,Nov,7,north,green,2,9,21.42,0
user_27,29.5,62.2,7.2,0,86.5,Wed,Nov,4,east,fixed,0,4,22.61,0
user_289,24.5,39.8,7.1,0,86.8,Thu,Jun,3,south,green,2,4,12.68,0
user_167,24.3,35.9,6.2,1,85.4,Tue,Sep,3,west,fixed,2,3,18.76,0
user_34,12.9,53.9,7.1,0,148.6,Sun,Sep,7,south,variable,1,10,28.66,1
user_426,27.7,41.9,5.3,0,116.4,Mon,Nov,2,north,green,0,4,16.59,0
user_420,14.1,37.6,4.6,0,110.1,Fri,May,5,south,variable,1,3,27.11,1
user_101,24.0,48.8,4.4,0,126.7,Mon,Dec,2,east,green,0,6,19.4,0
user_364,18.4,45.6,7.3,0,116.1,Sat,Feb,5,north,fixed,2,4,31.32,1
user_136,29.5,35.2,3.2,0,120.4,Fri,Jun,7,south,fixed,1,7,67.31,1
user_482,13.0,28.3,5.3,0,136.7,Thu,Oct,6,east,fixed,0,7,27.63,1
user_152,14.6,27.9,4.7,1,106.6,Thu,Sep,6,south,fixed,1,7,15.97,0
user_431,20.3,50.3,5.1,0,53.2,Wed,Feb,5,east,green,3,6,22.0,0
user_373,21.4,77.4,4.4,0,78.0,Tue,Jul,7,south,variable,2,5,21.32,0
user_250,22.5,83.9,7.8,1,101.4,Mon,Apr,3,north,fixed,0,6,18.29,0
user_181,24.3,79.7,7.2,0,98.4,Fri,Oct,5,north,green,0,8,29.31,1
user_216,17.0,26.6,6.0,1,112.4,Wed,Jan,1,west,variable,1,4,20.62,0
user_453,23.6,57.9,4.4,0,161.1,Sun,Oct,1,north,variable,0,4,22.19,0
user_500,20.4,65.4,3.6,0,128.2,Sun,Feb,0,east,variable,1,4,9.99,0
user_56,30.1,79.6,4.1,1,149.7,Thu,Jun,7,south,variable,1,10,25.09,0
user_126,9.5,24.1,3.1,0,94.1,Fri,Nov,1,west,fixed,1,4,16.95,0
user_294,24.7,25.8,5.7,0,144.6,Fri,Dec,1,east,green,2,7,25.53,0
user_55,13.4,72.4,5.8,1,93.5,Sun,Apr,5,north,variable,1,9,27.02,1
user_99,19.6,46.2,2.1,0,148.1,Sat,Oct,3,north,fixed,2,3,22.55,0
user_393,19.8,23.5,2.4,0,98.2,Sun,Jan,2,south,fixed,1,4,15.43,0
user_131,9.9,43.5,1.8,0,92.8,Fri,Feb,7,west,fixed,1,11,28.94,1
user_161,30.8,32.8,6.6,0,97.5,Tue,Apr,1,south,variable,1,4,16.6,0
user_127,22.5,33.2,2.2,0,127.4,Fri,May,5,west,green,0,6,11.52,0
user_279,14.7,64.9,7.7,0,60.9,Mon,Jun,4,north,fixed,0,6,31.68,1
user_76,38.2,76.6,5.5,0,120.5,Thu,Sep,4,south,green,1,5,24.32,0
user_499,10.0,22.3,1.1,0,106.5,Sat,Mar,3,west,variable,1,6,20.6,0
user_61,20.4,86.8,6.5,1,181.2,Wed,Nov,0,north,variable,1,5,13.9,0
user_27,17.9,81.6,2.3,0,115.3,Wed,Feb,5,south,fixed,0,9,18.81,0
user_172,24.0,57.7,7.0,0,128.4,Mon,Apr,0,east,green,2,7,13.69,0
user_90,18.6,20.4,1.3,1,102.6,Sun,Dec,3,west,fixed,3,7,13.29,0
user_498,16.9,58.8,4.9,0,126.1,Wed,Nov,7,south,green,1,11,28.3,1
user_364,32.0,36.6,2.5,0,141.2,Mon,Oct,4,south,fixed,0,6,20.59,0
user_350,32.1,32.7,4.1,0,84.2,Sat,Mar,6,south,green,1,3,20.68,0
user_356,17.0,78.2,5.1,0,174.8,Wed,Aug,4,south,fixed,1,9,28.25,1
user_106,16.6,42.7,5.9,0,144.4,Thu,Jul,6,north,fixed,1,10,28.66,1
user_113,21.0,26.0,4.1,0,112.0,Wed,Oct,6,south,fixed,1,7,17.49,0
user_371,15.3,71.1,2.2,1,120.8,Mon,Mar,1,east,variable,2,7,14.35,0
user_43,21.4,84.5,4.7,0,112.1,Wed,Oct,0,west,fixed,0,7,22.49,0
user_387,19.5,59.2,1.5,0,98.8,Tue,Sep,3,south,fixed,2,7,16.85,0
user_424,28.9,29.6,3.9,0,141.6,Fri,Nov,0,north,variable,0,5,18.43,0
user_147,27.3,31.4,6.7,0,66.7,Wed,Feb,4,west,variable,2,4,22.08,0
user_293,12.4,45.9,2.0,0,135.6,Tue,Sep,1,west,fixed,0,5,13.46,0
user_70,23.3,56.5,5.5,0,123.0,Fri,Aug,4,north,green,0,5,20.61,0
user_450,19.0,75.3,1.8,0,77.6,Thu,May,4,north,fixed,0,2,20.83,0
user_411,23.2,62.3,5.2,0,96.6,Mon,Dec,1,east,fixed,0,4,17.61,0
user_110,14.2,37.1,6.1,0,122.9,Sun,Jul,6,east,variable,1,10,30.64,1
user_316,11.0,78.4,7.9,0,141.4,Tue,Feb,4,west,variable,0,6,38.11,1
user_475,21.2,50.7,7.3,0,138.3,Fri,May,6,north,variable,0,8,33.73,1
user_408,25.0,30.0,1.5,1,66.8,Mon,May,1,east,green,0,6,5.0,0
user_500,26.5,68.5,3.0,0,132.4,Sat,May,7,south,fixed,1,9,29.25,1
user_304,19.8,70.4,2.4,0,110.3,Wed,Oct,6,east,green,0,8,19.69,0
user_87,22.2,81.0,5.8,0,128.4,Wed,Apr,3,south,variable,2,4,29.11,1
user_476,18.9,40.7,6.3,0,118.9,Wed,Nov,2,west,variable,1,6,23.33,0
user_251,26.4,86.3,2.9,0,129.2,Wed,Aug,7,east,green,0,9,21.17,0
user_1,30.5,62.7,7.6,0,122.9,Sat,Apr,7,east,variable,2,8,34.38,1
user_354,21.1,50.0,4.9,0,91.2,Sat,Jan,1,east,fixed,0,6,18.12,0
user_354,28.6,60.8,4.2,0,116.7,Wed,Feb,6,west,green,2,8,29.65,1
user_88,13.1,37.4,5.3,0,111.1,Wed,Mar,0,south,variable,0,7,29.41,1
user_157,31.0,23.5,3.1,0,94.3,Sat,Feb,7,north,variable,0,6,25.85,0
user_3,19.4,79.4,3.1,0,130.6,Mon,Sep,4,west,fixed,0,6,26.97,1
user_202,16.0,87.8,7.0,0,135.3,Tue,Apr,5,south,fixed,0,6,28.27,1
user_180,15.5,25.3,6.7,0,81.5,Mon,Feb,5,south,green,3,8,27.98,1
user_387,23.1,85.1,6.4,0,104.1,Wed,Jul,4,west,fixed,2,7,32.66,1
user_88,13.9,72.9,1.7,0,132.9,Wed,Jun,1,east,green,1,4,12.02,0
user_307,29.9,47.9,1.9,1,149.9,Thu,Sep,3,east,variable,0,4,12.47,0
user_476,22.2,69.8,2.7,0,89.1,Sun,Apr,0,east,variable,1,4,10.4,0
user_272,17.5,85.6,7.1,0,151.2,Mon,Jul,1,north,variable,0,4,28.82,1
user_233,14.0,68.7,6.9,1,147.2,Sat,Mar,2,east,variable,2,8,28.33,1
user_201,30.0,51.2,5.5,0,80.9,Thu,Apr,0,west,green,1,1,6.26,0
user_384,24.3,36.9,3.8,1,85.7,Mon,May,3,north,variable,0,4,17.23,0
user_40,18.3,74.3,6.2,1,161.7,Mon,Oct,6,south,variable,0,12,32.92,1
user_247,18.1,44.2,5.2,0,90.3,Sat,Jun,4,west,fixed,0,4,21.84,0
user_190,19.9,89.7,6.4,0,157.1,Mon,Sep,7,south,fixed,0,5,35.59,1
user_267,24.0,87.2,6.8,1,148.8,Mon,Jun,0,south,variable,3,7,25.5,0
user_206,19.0,80.4,1.9,0,111.6,Fri,Dec,5,south,variable,1,11,22.04,0
user_98,21.6,75.0,5.0,1,91.9,Sat,May,6,north,fixed,1,7,27.71,1
user_294,13.6,29.2,7.0,0,146.7,Thu,Jul,6,west,fixed,2,11,28.66,1
user_42,23.2,74.2,4.1,1,157.0,Thu,Oct,4,east,fixed,1,10,17.63,0
user_271,22.8,26.3,6.1,0,129.8,Sun,Aug,2,west,fixed,0,4,16.18,0
user_341,16.2,73.0,7.5,0,92.3,Thu,May,4,north,variable,3,10,27.92,1
user_405,17.7,44.6,6.4,0,118.5,Thu,Mar,2,east,green,0,7,19.98,0
user_402,24.5,25.2,2.9,0,158.4,Tue,Oct,6,north,fixed,2,11,25.08,0
user_275,13.5,75.0,7.8,0,80.1,Tue,Dec,0,north,variable,2,6,35.57,1
user_494,19.9,81.5,6.0,0,85.3,Thu,Jan,6,south,variable,3,7,30.46,1
user_480,24.8,20.4,1.8,0,124.7,Sat,Nov,2,south,variable,1,3,6.21,0
user_62,21.4,60.6,7.6,0,179.4,Thu,Aug,1,north,variable,0,6,24.92,0
user_235,11.5,35.2,8.0,1,96.2,Wed,Apr,7,north,fixed,1,7,27.66,1
user_227,38.9,67.6,4.8,0,111.3,Wed,Jun,1,south,variable,1,5,24.7,0
user_154,26.7,54.5,5.5,0,80.6,Thu,Jul,1,north,fixed,1,3,20.7,0
user_315,16.7,89.9,6.1,0,95.7,Mon,Mar,4,north,variable,2,8,23.35,0
user_157,20.7,70.3,4.8,0,147.1,Wed,May,7,east,fixed,1,10,26.14,0
user_280,26.0,44.4,3.9,1,146.3,Sat,Apr,3,south,variable,2,11,27.87,1
user_499,27.3,54.3,4.9,0,164.1,Thu,Jul,4,east,green,1,6,21.19,0
user_21,26.3,89.9,6.8,0,107.5,Wed,Oct,3,west,variable,1,7,22.25,0
user_481,22.2,83.9,6.7,0,116.7,Wed,Dec,7,north,variable,0,10,33.2,1
user_220,19.1,83.7,4.6,0,74.8,Wed,Nov,4,south,green,0,3,18.38,0
user_195,15.9,76.7,2.1,0,161.5,Tue,Dec,5,north,green,2,6,27.34,1
user_369,17.7,81.4,1.8,0,174.6,Wed,Nov,6,south,green,0,6,22.73,0
user_278,14.9,33.7,6.3,0,94.0,Mon,Mar,3,west,variable,0,4,15.38,0
user_397,23.8,62.6,6.6,0,82.6,Wed,Oct,2,south,variable,4,6,24.23,0
user_2,16.6,85.2,6.3,1,101.7,Fri,Sep,5,south,fixed,2,9,18.94,0
user_183,30.7,43.0,1.7,0,145.4,Sun,Nov,6,west,variable,0,8,19.72,0
user_450,22.6,40.1,7.6,0,123.9,Mon,Oct,7,west,fixed,1,10,34.26,1
user_4,27.2,49.3,5.6,1,106.1,Sat,Nov,7,south,fixed,2,9,25.64,0
user_461,26.3,60.3,5.9,1,136.7,Sat,Oct,2,east,fixed,2,8,21.4,0
user_161,24.0,51.3,2.7,0,146.1,Fri,Jun,5,south,fixed,1,8,22.42,0
user_444,16.7,77.2,4.6,0,169.1,Thu,Jul,1,east,fixed,1,7,17.02,0
user_37,15.2,78.6,3.3,0,153.3,Tue,Jun,2,west,variable,2,10,23.92,0
user_325,18.7,33.1,6.9,0,161.3,Thu,Sep,5,west,variable,0,7,22.31,0
user_284,23.9,85.0,7.6,0,128.9,Wed,Feb,1,south,variable,1,7,26.71,1
user_68,13.9,57.0,3.8,0,135.3,Tue,Feb,3,west,variable,0,8,25.8,0
user_472,26.9,48.8,7.9,0,144.6,Sat,Aug,2,north,fixed,0,5,23.84,0
user_228,17.2,27.8,5.6,1,111.9,Sat,Apr,3,east,variable,2,2,12.45,0
user_455,6.3,87.3,5.8,0,74.0,Thu,Sep,6,west,variable,3,7,33.83,1
user_375,15.4,78.4,3.1,0,183.8,Tue,Mar,4,north,fixed,3,11,34.84,1
user_275,19.3,23.3,2.3,0,136.7,Mon,Jul,2,north,fixed,1,2,18.33,0
user_78,17.7,72.6,6.8,1,146.4,Sun,Jun,0,north,green,1,6,9.07,0
user_104,21.5,66.9,2.3,0,123.6,Fri,Aug,7,north,variable,2,9,27.44,1
user_125,32.7,70.2,7.6,0,123.4,Thu,Sep,3,east,green,2,4,19.22,0
user_497,27.3,77.9,3.8,0,128.8,Tue,Dec,0,north,green,3,6,18.12,0
user_461,7.6,72.8,3.1,0,87.3,Wed,Apr,5,east,variable,0,6,31.57,1
user_341,24.9,66.6,2.8,0,50.0,Tue,Aug,4,west,fixed,1,6,14.6,0
user_132,24.2,89.4,1.7,0,131.8,Fri,Mar,5,north,variable,0,7,19.77,0
user_383,31.2,41.7,3.1,1,151.4,Tue,Jan,6,east,green,1,12,19.85,0
user_44,22.1,74.4,5.9,0,158.1,Mon,May,2,south,variable,2,9,19.21,0
user_350,23.2,75.7,4.8,0,82.1,Sun,Oct,7,south,fixed,1,8,26.99,1
user_344,24.8,29.3,3.8,0,171.0,Fri,Mar,7,south,fixed,2,11,25.66,0
user_150,14.6,67.3,3.0,0,115.9,Mon,Aug,3,east,fixed,0,5,21.91,0
user_179,21.5,62.1,1.0,0,108.5,Thu,Sep,4,south,variable,2,9,10.78,0
user_60,28.3,84.0,7.4,1,190.3,Tue,May,2,south,variable,1,7,21.82,0
user_39,24.9,79.0,5.2,0,131.2,Mon,Feb,4,east,variable,1,7,34.1,1
user_41,13.2,79.2,3.9,0,93.7,Fri,Nov,2,east,fixed,3,3,20.3,0
user_78,17.7,50.8,3.1,0,132.0,Thu,Apr,1,east,fixed,0,7,24.96,0
user_472,32.2,32.1,4.0,0,79.9,Sun,Feb,7,north,fixed,1,6,29.03,1
user_388,27.1,67.0,2.6,0,185.7,Sat,Nov,2,south,fixed,2,7,20.2,0
user_345,25.2,88.9,7.4,0,121.3,Sun,Jul,1,west,variable,0,5,25.49,0
user_35,27.3,33.6,7.0,0,121.6,Wed,May,6,east,fixed,0,10,30.88,1
user_307,20.4,89.4,4.2,0,82.1,Tue,Oct,7,west,green,1,5,21.82,0
user_302,17.3,23.8,4.3,1,172.8,Sat,Nov,1,south,variable,0,6,17.63,0
user_14,32.9,32.8,2.3,0,72.8,Thu,Oct,1,west,green,0,7,8.16,0
user_99,30.2,74.4,7.3,1,83.0,Sat,Feb,1,south,variable,1,4,23.07,0
user_366,28.7,67.5,3.6,0,93.8,Thu,Dec,3,west,variable,0,1,11.8,0
user_488,29.8,29.0,7.6,1,137.4,Sun,Aug,3,west,variable,0,5,16.27,0
user_100,17.7,62.1,1.8,0,150.0,Tue,Jul,1,east,fixed,4,9,19.78,0
user_468,10.9,29.6,7.7,0,114.7,Sat,Feb,0,east,fixed,2,4,25.99,0
user_189,31.5,77.2,5.3,0,94.0,Fri,Mar,0,west,fixed,1,1,6.29,0
user_151,21.7,73.9,5.3,0,72.1,Tue,Jul,4,north,variable,2,4,24.86,0
user_429,20.3,72.1,7.7,1,162.4,Wed,Oct,3,south,fixed,1,5,19.45,0
user_104,17.6,87.6,7.5,1,50.0,Mon,Sep,2,east,fixed,0,5,19.29,0
user_187,16.4,50.7,2.3,0,121.3,Tue,Oct,7,north,fixed,0,5,18.45,0
user_161,21.9,22.6,5.3,0,103.6,Sat,Mar,7,west,fixed,1,7,23.65,0
user_252,11.8,23.1,2.5,1,124.5,Fri,Sep,4,east,green,1,8,23.24,0
user_73,25.7,36.4,4.4,1,123.5,Sun,Feb,4,north,fixed,1,10,19.37,0
user_330,23.5,23.9,2.9,0,53.5,Wed,Jan,7,west,green,1,5,17.48,0
user_442,15.4,67.9,4.0,0,103.0,Wed,Nov,6,north,green,0,7,23.36,0
user_262,20.8,63.7,3.8,0,136.7,Fri,Sep,0,east,green,1,4,11.35,0
user_188,16.1,38.6,4.4,1,68.8,Thu,Jul,2,north,fixed,2,7,15.65,0
user_248,19.0,79.3,6.3,0,166.9,Sun,Feb,6,east,fixed,0,10,27.98,1
user_172,40.7,53.3,6.7,0,82.7,Thu,Nov,2,south,variable,0,4,23.32,0
user_147,23.3,57.1,5.0,1,139.9,Tue,Oct,0,north,fixed,1,6,10.42,0
user_336,19.5,22.7,1.0,0,169.0,Sun,Jun,0,north,fixed,0,5,14.62,0
user_270,22.3,44.0,1.5,0,124.5,Mon,Aug,5,east,variable,1,6,12.12,0
user_51,15.7,54.8,1.8,1,131.0,Thu,Jun,7,north,fixed,2,5,18.08,0
user_480,13.6,37.7,6.9,0,88.4,Thu,Aug,6,east,fixed,2,6,32.97,1
user_455,18.2,83.1,8.0,0,128.1,Tue,Feb,2,east,fixed,2,6,27.22,1
user_25,25.6,82.4,4.7,1,126.6,Sat,Feb,2,north,green,0,7,13.86,0
user_227,20.3,34.8,3.8,0,85.2,Sat,Dec,7,east,fixed,0,7,22.53,0
user_329,18.3,39.2,6.4,0,140.8,Sun,May,0,south,green,1,5,20.19,0
user_364,24.0,81.7,2.9,0,78.5,Sun,Nov,2,east,fixed,2,8,20.27,0
user_225,13.0,87.2,6.4,0,153.1,Sat,Aug,6,east,variable,1,5,30.56,1
user_300,16.8,65.5,2.4,0,91.8,Wed,Jun,2,east,variable,0,3,11.91,0
user_368,23.1,40.9,6.3,0,135.0,Fri,Oct,0,west,fixed,2,5,17.33,0
